"","KO","Level1","Level2","Level3","Level4"
"9163","K21721"," 09100 Metabolism","  09110 Biosynthesis of other secondary metabolites","   00998 Biosynthesis of various antibiotics","    K21721  sbnB; N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase"
"9164","K21739"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K21739  rclA; probable pyridine nucleotide-disulfide oxidoreductase"
"9165","K21745"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21745  adhR; MerR family transcriptional regulator, aldehyde-responsive regulator"
"9166","K21749"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00520 Amino sugar and nucleotide sugar metabolism","    K21749  CMAS; N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase"
"9167","K21757"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21757  benM; LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes"
"9168","K21834"," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K21834  dgcB; N,N-dimethylglycine/sarcosine dehydrogenase ferredoxin subunit"
"9169","K21908"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K21908  hdeD; membrane protein HdeD"
"9170","K21947"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K21947  ttuA; tRNA-5-methyluridine54 2-sulfurtransferase"
"9171","K21949"," 09100 Metabolism","  09110 Biosynthesis of other secondary metabolites","   00998 Biosynthesis of various antibiotics","    K21949  sbnA; N-(2-amino-2-carboxyethyl)-L-glutamate synthase"
"9172","K22010"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02022 Two-component system","    K22010  pdtaR; two-component system, response regulator PdtaR"
"9173","K22025"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22025  denD; D-erythronate 2-dehydrogenase"
"9174","K22042"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22042  hlyU; ArsR family transcriptional regulator, virulence genes transcriptional regulator"
"9175","K22044"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22044  ybiO; moderate conductance mechanosensitive channel"
"9176","K22074"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22074  NFU1, HIRIP5; NFU1 iron-sulfur cluster scaffold homolog, mitochondrial"
"9177","K22081"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22081  mgsA; methylamine---glutamate N-methyltransferase subunit A"
"9178","K22082"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22082  mgsB; methylamine---glutamate N-methyltransferase subunit B"
"9179","K22083"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22083  mgsC; methylamine---glutamate N-methyltransferase subunit C"
"9180","K22108"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22108  kstR2; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator"
"9181","K22112"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22112  amiS; putative amide transporter protein"
"9182","K22133"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K22133  AAE3; oxalate---CoA ligase"
"9183","K22185"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K22185  xylB; D-xylose 1-dehydrogenase"
"9184","K22187"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K22187  xylA; alpha-ketoglutaric semialdehyde dehydrogenase"
"9185","K22209"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22209  tarD; D(-)-tartrate dehydratase"
"9186","K22223"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K22223  pgp; phosphoglycolate phosphatase"
"9187","K22225"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22225  ahbAB; siroheme decarboxylase"
"9188","K22278"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22278  pgdA; peptidoglycan-N-acetylglucosamine deacetylase"
"9189","K22297"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22297  furA; Fur family transcriptional regulator, stress-responsive regulator"
"9190","K22299"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22299  rghR; HTH-type transcriptional regulator, competence development regulator"
"9191","K22306"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22306  gpgP; glucosyl-3-phosphoglycerate phosphatase"
"9192","K22310"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22310  olsB; L-ornithine Nalpha-acyltransferase"
"9193","K22317"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22317  oleA; acyl-CoA:acyl-CoA alkyltransferase"
"9194","K22319"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22319  oleC; olefin beta-lactone synthetase"
"9195","K22336"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22336  bfrB; bacterioferritin B"
"9196","K22348"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22348  moxA; manganese oxidase"
"9197","K22349"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22349  mnxG; manganese oxidase"
"9198","K22373"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00620 Pyruvate metabolism","    K22373  larA; lactate racemase"
"9199","K22390"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99999 Others","    K22390  ACP7; acid phosphatase type 7"
"9200","K22419"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22419  VEP1; Delta4-3-oxosteroid 5beta-reductase"
"9201","K22447"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03110 Chaperones and folding catalysts","    K22447  cct, ths; archaeal chaperonin"
"9202","K22452"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22452  tgpA; protein-glutamine gamma-glutamyltransferase"
"9203","K22468"," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K22468  ppk2; polyphosphate kinase"
"9204","K22479"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99985 Amino acid metabolism","    K22479  argA; N-acetyltransferase"
"9205","K22491"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22491  litR; MerR family transcriptional regulator, light-induced transcriptional regulator"
"9206","K22515"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K22515  fdwB; formate dehydrogenase beta subunit"
"9207","K22522"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22522  LOG; cytokinin riboside 5'-monophosphate phosphoribohydrolase"
"9208","K22539"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K22539  PLY; pectate lyase"
"9209","K22579"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22579  rph; rifampicin phosphotransferase"
"9210","K22705"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22705  hpnP; hopanoid C-2 methylase"
"9211","K22708"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00552 Teichoic acid biosynthesis","    K22708  tarS; poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase"
"9212","K22719"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K22719  envC; murein hydrolase activator"
"9213","K22736"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22736  VIT; vacuolar iron transporter family protein"
"9214","K22737"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22737  mbfA; erythrin-vacuolar iron transport family protein"
"9215","K22769"," 09100 Metabolism","  09103 Lipid metabolism","   01040 Biosynthesis of unsaturated fatty acids","    K22769  desA3; NADPH-dependent stearoyl-CoA 9-desaturase"
"9216","K22770"," 09100 Metabolism","  09103 Lipid metabolism","   01040 Biosynthesis of unsaturated fatty acids","    K22770  K22770; stearoyl-CoA 9-desaturase NADPH oxidoreductase"
"9217","K22818"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22818  fadE26; 3-oxocholest-4-en-26-oyl-CoA dehydrogenase alpha subunit"
"9218","K22879"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K22879  hpyO; FAD-dependent urate hydroxylase"
"9219","K22881"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K22881  phaE; poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaE"
"9220","K22894"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22894  embR; SARP family transcriptional regulator, regulator of embCAB operon"
"9221","K22900"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K22900  TRMO, trmO; tRNA (adenine37-N6)-methyltransferase"
"9222","K22934"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00500 Starch and sucrose metabolism","    K22934  E3.2.1.28; alpha,alpha-trehalase"
"9223","K22994"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K22994  pelX; pectate disaccharide-lyase"
"9224","K23010"," 09160 Human Diseases","  09164 Neurodegenerative disease","   05017 Spinocerebellar ataxia","    K23010  OMA1; metalloendopeptidase OMA1, mitochondrial"
"9225","K23107"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23107  yajO; 1-deoxyxylulose-5-phosphate synthase"
"9226","K23163"," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K23163  sbp; sulfate/thiosulfate transport system substrate-binding protein"
"9227","K23238"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K23238  rpiR, alsR; RpiR family transcriptional regulator, repressor of rpiB and als operon"
"9228","K23245"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23245  apnO; D-apionate oxidoisomerase"
"9229","K23248"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23248  oiaC; 3-oxoisoapionate decarboxylase"
"9230","K23262"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K23262  gvpA; gas vesicle structural protein"
"9231","K23264"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K23264  purS; phosphoribosylformylglycinamidine synthase subunit PurS"
"9232","K23265"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K23265  purQ; phosphoribosylformylglycinamidine synthase subunit PurQ / glutaminase"
"9233","K23269"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K23269  purL; phosphoribosylformylglycinamidine synthase subunit PurL"
"9234","K23271"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23271  eltD; erythritol/L-threitol dehydrogenase"
"9235","K23356"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K23356  trmB; HTH-type transcriptional regulator, sugar sensing transcriptional regulator"
"9236","K23359"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00791 Atrazine degradation","    K23359  biuH; biuret amidohydrolase"
"9237","K23393"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00550 Peptidoglycan biosynthesis","    K23393  murT; lipid II isoglutaminyl synthase (glutamine-hydrolysing)"
"9238","K23508"," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K23508  ytfQ; galactofuranose transport system substrate-binding protein"
